STATE,COUNTYNAME,shapefile_latitude,shapefile_longitude,nc_latitude,nc_longitude,population_projection_2020
IA,Cerro Gordo,43.08154479087828,-93.26081481879403,43.06250000025,-93.31249999990001,731.0
IA,Cherokee,42.735665964946776,-95.62387558645679,42.68750000025,-95.56249999990001,1063.0
IA,Chickasaw,43.060118807035764,-92.31764197666025,43.06250000025,-92.31249999990001,2166.0
IA,Clarke,41.02900369382607,-93.78512773402049,41.06250000025,-93.81249999990001,359.0
IA,Clay,43.082631281159664,-95.1509528462524,43.06250000025,-95.18749999990001,636.0
IA,Clayton,42.84473770507278,-91.34143063541751,42.81250000025,-91.31249999990001,1321.0
IL,Menard,40.027412794295834,-89.80217397435547,40.06250000025,-89.81249999990001,2419.0
IL,Mercer,41.205335055805605,-90.7413994865609,41.18750000025,-90.68749999990001,2243.0
IL,Monroe,38.27853671643847,-90.17740373424071,38.31250000025,-90.18749999990001,2044.0
IL,Montgomery,39.23102823151116,-89.4788784254598,39.18750000025,-89.43749999990001,1776.0
IL,Morgan,39.71556226570486,-90.20146818928227,39.68750000025,-90.18749999990001,640.0
IL,Moultrie,39.64134972276416,-88.61940931970614,39.68750000025,-88.56249999990001,2056.0
IL,Ogle,42.042699359927425,-89.32071937265,42.06250000025,-89.31249999990001,1504.0
IL,Peoria,40.78812151273592,-89.76001322484376,40.81250000025,-89.81249999990001,3171.0
IL,Perry,38.0838408720317,-89.36708466946975,38.06250000025,-89.31249999990001,4755.0
IL,Piatt,40.010415764036395,-88.59113726560048,40.06250000025,-88.56249999990001,1003.0
IL,Pike,39.62249819926109,-90.88624698187067,39.56250000025,-90.93749999990001,900.0
IL,Pope,37.41265322698973,-88.56148024069424,37.43750000025,-88.56249999990001,648.0
IL,Pulaski,37.22283074082059,-89.12667126070737,37.18750000025,-89.18749999990001,2302.0
IL,Putnam,41.20446533894372,-89.28581205735073,41.18750000025,-89.31249999990001,1189.0
IL,Fayette,39.00016967821656,-89.0241717811749,39.06250000025,-89.06249999990001,1394.0
IL,Randolph,38.052096094016626,-89.82533999939122,38.06250000025,-89.81249999990001,2258.0
IL,Richland,38.71240325584097,-88.085037272138,38.68750000025,-88.06249999990001,675.0
IL,Rock Island,41.4673452478122,-90.56742513581287,41.43750000025,-90.56249999990001,540.0
IL,St. Clair,38.470290635559046,-89.92843116576125,38.43750000025,-89.93749999990001,1653.0
IL,Saline,37.753265200709095,-88.54080826539479,37.81250000025,-88.56249999990001,1349.0
IL,Sangamon,39.75822445791023,-89.6589296783244,39.81250000025,-89.68749999990001,0.0
IL,Schuyler,40.15803800966313,-90.6151053600999,40.18750000025,-90.56249999990001,1135.0
IL,Scott,39.64416578335683,-90.474684149507,39.68750000025,-90.43749999990001,1172.0
IL,Shelby,39.3910973528229,-88.80552589341843,39.43750000025,-88.81249999990001,573.0
IL,Stark,41.09340403192495,-89.79754214038027,41.06250000025,-89.81249999990001,1349.0
IL,Stephenson,42.351733417689886,-89.66245368800888,42.31250000025,-89.68749999990001,1795.0
IL,Tazewell,40.50754294352506,-89.51344786141912,40.56250000025,-89.56249999990001,578.0
IL,Union,37.47121584391454,-89.25508933530061,37.43750000025,-89.31249999990001,1643.0
IL,Vermilion,40.18363073420788,-87.73292584451298,40.18750000025,-87.68749999990001,740.0
IL,Wabash,38.446086945361444,-87.84428789588608,38.43750000025,-87.81249999990001,791.0
IL,Warren,40.84876987522511,-90.61501394231374,40.81250000025,-90.56249999990001,963.0
IL,Washington,38.35216581606826,-89.41053455496215,38.31250000025,-89.43749999990001,1774.0
IL,Wayne,38.429542738689,-88.42562161530468,38.43750000025,-88.43749999990001,988.0
IL,White,38.08753139246061,-88.17952261196793,38.06250000025,-88.18749999990001,753.0
IL,Whiteside,41.75635015721461,-89.91406547475053,41.81250000025,-89.93749999990001,2839.0
IL,Will,41.445004178487665,-87.97869657437835,41.43750000025,-87.93749999990001,1547.0
IL,Williamson,37.73025655722395,-88.92993955387868,37.68750000025,-88.93749999990001,1331.0
IL,Franklin,37.99228763782027,-88.92424477395207,37.93750000025,-88.93749999990001,1121.0
IL,Fulton,40.4727538350924,-90.20749075226864,40.43750000025,-90.18749999990001,1743.0
IL,Gallatin,37.762805139929604,-88.23048238268855,37.81250000025,-88.18749999990001,1221.0
IL,Henderson,40.81806242727629,-90.92514120286518,40.81250000025,-90.93749999990001,1196.0
IL,Hardin,37.51822264152807,-88.26690319611657,37.56250000025,-88.31249999990001,1939.0
IL,Hancock,40.403746806329885,-91.16469931900316,40.43750000025,-91.18749999990001,1946.0
IL,Hamilton,38.08163239214318,-88.53914373769044,38.06250000025,-88.56249999990001,2296.0
IL,Lee,41.746135153982635,-89.30049720796546,41.68750000025,-89.31249999990001,2961.0
IL,Knox,40.931828173465206,-90.21328913403275,40.93750000025,-90.18749999990001,1806.0
MN,Lake of the Woods,48.77175976123806,-94.90475611330018,48.81250000025,-94.93749999990001,182.0
MN,Lac qui Parle,44.99553590893744,-96.17349181178162,44.93750000025,-96.18749999990001,422.0
MN,Anoka,45.273208863705804,-93.2463773153916,45.31250000025,-93.18749999990001,0.0
MN,Benton,45.69913578558059,-93.99893321951438,45.68750000025,-93.93749999990001,1761.0
MN,Brown,44.24209823612537,-94.72768351811048,44.18750000025,-94.68749999990001,936.0
MN,St. Louis,47.603971359470066,-92.47076440870933,47.56250000025,-92.43749999990001,528.0
MN,Carver,44.820760356624795,-93.8025122651844,44.81250000025,-93.81249999990001,1481.0
MN,Chippewa,45.022303894328225,-95.56664298527024,45.06250000025,-95.56249999990001,431.0
MN,Chisago,45.5024674226736,-92.90831212389885,45.56250000025,-92.93749999990001,3135.0
MN,Cottonwood,44.00705768361283,-95.18121410783218,44.06250000025,-95.18749999990001,794.0
MN,Crow Wing,46.4823656515046,-94.07086059699975,46.43750000025,-94.06249999990001,1650.0
MN,Dakota,44.67175747205358,-93.06555648443931,44.68750000025,-93.06249999990001,540.0
MN,Dodge,44.02252200866678,-92.86202681938438,44.06250000025,-92.81249999990001,873.0
MN,Douglas,45.93373061446865,-95.45347067779723,45.93750000025,-95.43749999990001,947.0
MN,Faribault,43.67390918676534,-93.9478468056992,43.68750000025,-93.93749999990001,761.0
MN,Fillmore,43.67397406872578,-92.09012794408264,43.68750000025,-92.06249999990001,1174.0
MN,Freeborn,43.67382019629326,-93.34888763372051,43.68750000025,-93.31249999990001,571.0
MN,Goodhue,44.40987125042035,-92.72246423449722,44.43750000025,-92.68749999990001,1368.0
MN,Grant,45.933998612433015,-96.01212223677085,45.93750000025,-96.06249999990001,523.0
MN,Hennepin,45.00453675956034,-93.47677935244823,45.06250000025,-93.43749999990001,0.0
MN,Houston,43.671412520988994,-91.49285095550846,43.68750000025,-91.43749999990001,1359.0
MN,Hubbard,47.10866529816708,-94.91661587890886,47.06250000025,-94.93749999990001,526.0
MN,Isanti,45.56151402272598,-93.29523034083688,45.56250000025,-93.31249999990001,3594.0
MN,Jackson,43.67406553062398,-95.15408368802343,43.68750000025,-95.18749999990001,842.0
MN,Kanabec,45.94525732386412,-93.29346427068869,45.93750000025,-93.31249999990001,972.0
MN,Kandiyohi,45.15238058458504,-95.00475059755219,45.18750000025,-95.06249999990001,810.0
MN,Kittson,48.776550784440666,-96.78263488168531,48.81250000025,-96.81249999990001,261.0
MN,Le Sueur,44.371389152476105,-93.73003613590215,44.31250000025,-93.68749999990001,3115.0
MN,Lincoln,44.41263853579333,-96.26704869656639,44.43750000025,-96.31249999990001,571.0
MN,Lyon,44.41351347412136,-95.8389684786905,44.43750000025,-95.81249999990001,0.0
MN,McLeod,44.82354416554323,-94.27239003240304,44.81250000025,-94.31249999990001,1703.0
MN,Mahnomen,47.325208213983714,-95.80903391751934,47.31250000025,-95.81249999990001,455.0
MN,Martin,43.67421185002056,-94.5510566863655,43.68750000025,-94.56249999990001,749.0
MN,Meeker,45.123125595479635,-94.52736226248749,45.06250000025,-94.56249999990001,1205.0
MN,Mille Lacs,45.93803120888541,-93.63013156038275,45.93750000025,-93.68749999990001,786.0
MN,Morrison,46.01263450136599,-94.26843943096999,46.06250000025,-94.31249999990001,1252.0
MN,Mower,43.6713903649217,-92.75253519569114,43.68750000025,-92.81249999990001,1326.0
MN,Murray,44.02214115175191,-95.76319401131863,44.06250000025,-95.81249999990001,554.0
MN,Nicollet,44.34996114279716,-94.24742261710738,44.31250000025,-94.18749999990001,1111.0
MN,Nobles,43.674194920953404,-95.75338014717,43.68750000025,-95.81249999990001,843.0
MN,Norman,47.32646889288385,-96.45512775567035,47.31250000025,-96.43749999990001,601.0
MN,Olmsted,44.00363890770123,-92.401778278494,44.06250000025,-92.43749999990001,0.0
MN,Pennington,48.066220329303164,-96.03670620873028,48.06250000025,-96.06249999990001,243.0
MN,Pine,46.120759071764176,-92.74137091138401,46.06250000025,-92.68749999990001,738.0
MN,Pipestone,44.02304045998415,-96.25856234464273,44.06250000025,-96.31249999990001,927.0
MN,Pope,45.58605896730237,-95.44454095748611,45.56250000025,-95.43749999990001,577.0
MN,Ramsey,45.01708821736894,-93.09944610830915,45.06250000025,-93.06249999990001,0.0
MN,Red Lake,47.87169419470087,-96.09526189425581,47.81250000025,-96.06249999990001,387.0
MN,Redwood,44.403686245795996,-95.25386366861828,44.43750000025,-95.31249999990001,684.0
MN,Renville,44.72679941490613,-94.94721117092274,44.68750000025,-94.93749999990001,890.0
MN,Rice,44.35411051997605,-93.29656326767154,44.31250000025,-93.31249999990001,2110.0
MN,Rock,43.67471366979973,-96.2531732624808,43.68750000025,-96.31249999990001,513.0
MN,Roseau,48.77511123358955,-95.81072968989209,48.81250000025,-95.81249999990001,1817.0
MN,Scott,44.64842597804104,-93.5357515190315,44.68750000025,-93.56249999990001,2609.0
MN,Sherburne,45.44394625292368,-93.77454473895985,45.43750000025,-93.81249999990001,1618.0
MN,Sibley,44.57953786053311,-94.2320922310225,44.56250000025,-94.18749999990001,1601.0
MN,Stearns,45.552160907136276,-94.61299785134308,45.56250000025,-94.56249999990001,1432.0
MN,Steele,44.02226797010563,-93.22603124654292,44.06250000025,-93.18749999990001,1130.0
MN,Stevens,45.58612035003847,-96.0003168524786,45.56250000025,-96.06249999990001,385.0
MN,Swift,45.28269415095708,-95.68134185974057,45.31250000025,-95.68749999990001,841.0
MN,Todd,46.07062150852323,-94.89758593621728,46.06250000025,-94.93749999990001,1224.0
MN,Traverse,45.77211330904206,-96.4716070212719,45.81250000025,-96.43749999990001,501.0
MN,Wabasha,44.28417464823916,-92.23030440820847,44.31250000025,-92.18749999990001,1314.0
MN,Wadena,46.58578006570731,-94.96934858470608,46.56250000025,-94.93749999990001,1034.0
MN,Waseca,44.02205584365842,-93.58729333437762,44.06250000025,-93.56249999990001,1106.0
MN,Washington,45.03833311849158,-92.88393214335453,45.06250000025,-92.93749999990001,0.0
MN,Watonwan,43.978297190972405,-94.61405831593298,43.93750000025,-94.56249999990001,560.0
MN,Winona,43.986856778458126,-91.77909229913101,43.93750000025,-91.81249999990001,1611.0
MN,Wright,45.17392704432992,-93.96297368411498,45.18750000025,-93.93749999990001,4101.0
MN,Yellow Medicine,44.71622670313844,-95.86834854145022,44.68750000025,-95.81249999990001,637.0
MN,Big Stone,45.426137078348724,-96.41095262746452,45.43750000025,-96.43749999990001,384.0
MN,Blue Earth,44.034607110117996,-94.06712192016293,44.06250000025,-94.06249999990001,1364.0
MO,Barton,37.502304584625065,-94.34706858186462,37.56250000025,-94.31249999990001,619.0
MO,Bates,38.25733008288402,-94.34002844781368,38.31250000025,-94.31249999990001,828.0
MO,Benton,38.294817438615446,-93.28792358472286,38.31250000025,-93.31249999990001,2555.0
MO,Bollinger,37.32219861625901,-90.02594242459638,37.31250000025,-90.06249999990001,2313.0
MO,Boone,38.99071299585509,-92.30962562062474,38.93750000025,-92.31249999990001,0.0
MO,Buchanan,39.65980790634306,-94.80615709758135,39.68750000025,-94.81249999990001,948.0
MO,Butler,36.71638168504756,-90.40653597968489,36.68750000025,-90.43749999990001,1337.0
MO,Caldwell,39.6556812626394,-93.9828017212927,39.68750000025,-93.93749999990001,1107.0
MO,Callaway,38.83550388427338,-91.92596001614594,38.81250000025,-91.93749999990001,807.0
MO,Camden,38.02706309284505,-92.76600275204503,38.06250000025,-92.81249999990001,918.0
MO,Cape Girardeau,37.38393533573598,-89.68446155892504,37.43750000025,-89.68749999990001,1469.0
MO,Carroll,39.4268133694993,-93.50516199843804,39.43750000025,-93.56249999990001,794.0
MO,Carter,36.941271515684434,-90.96229649957678,36.93750000025,-90.93749999990001,837.0
MO,Cass,38.64703296114991,-94.35483738335765,38.68750000025,-94.31249999990001,1690.0
MO,Cedar,37.723844013524904,-93.85661054101989,37.68750000025,-93.81249999990001,1839.0
MO,Chariton,39.514545922423316,-92.96263160886394,39.56250000025,-92.93749999990001,521.0
MO,Christian,36.969565531928126,-93.1888695959211,36.93750000025,-93.18749999990001,594.0
MO,Clark,40.41035424408894,-91.7383659791619,40.43750000025,-91.68749999990001,2407.0
MO,Clay,39.310514450327,-94.42080714228399,39.31250000025,-94.43749999990001,1732.0
MO,Clinton,39.60178534444306,-94.40460316415898,39.56250000025,-94.43749999990001,1924.0
MO,Cole,38.50548036908959,-92.28160186929748,38.56250000025,-92.31249999990001,1356.0
MO,Cooper,38.84386249458453,-92.81026308037637,38.81250000025,-92.81249999990001,946.0
MO,Crawford,37.97637337900944,-91.30396638323809,37.93750000025,-91.31249999990001,1481.0
MO,Daviess,39.960702355946815,-93.9854512256251,39.93750000025,-93.93749999990001,931.0
MO,DeKalb,39.893156713651706,-94.4047297233391,39.93750000025,-94.43749999990001,1823.0
MO,Dent,37.60663431847538,-91.50789399288344,37.56250000025,-91.56249999990001,722.0
MO,Douglas,36.93259738191108,-92.49880041139122,36.93750000025,-92.43749999990001,568.0
MO,Dunklin,36.27184708941498,-90.09086947984967,36.31250000025,-90.06249999990001,1463.0
MO,Franklin,38.41116034613291,-91.07496011705942,38.43750000025,-91.06249999990001,2170.0
MO,Gasconade,38.44093008530134,-91.50791662015595,38.43750000025,-91.56249999990001,936.0
MO,Gentry,40.21210521334577,-94.40989425962984,40.18750000025,-94.43749999990001,928.0
MO,Greene,37.258069277168744,-93.34198975464739,37.31250000025,-93.31249999990001,1590.0
MO,Grundy,40.11395896782043,-93.56529692591602,40.06250000025,-93.56249999990001,429.0
MO,Harrison,40.35467657810864,-93.99205748537119,40.31250000025,-93.93749999990001,983.0
MO,Henry,38.385157776621526,-93.79272876414386,38.43750000025,-93.81249999990001,685.0
MO,Hickory,37.94079401130531,-93.32071587085387,37.93750000025,-93.31249999990001,2678.0
MO,Holt,40.09457167583997,-95.21500121421407,40.06250000025,-95.18749999990001,893.0
MO,Howard,39.14275392664936,-92.6958243852117,39.18750000025,-92.68749999990001,2542.0
MO,Howell,36.77403950316289,-91.88653172035677,36.81250000025,-91.93749999990001,1684.0
MO,Iron,37.55516080879972,-90.77347392153396,37.56250000025,-90.81249999990001,710.0
MO,Jackson,39.008497397003694,-94.3460514176479,39.06250000025,-94.31249999990001,0.0
MO,Jefferson,38.26103658521875,-90.53778245532251,38.31250000025,-90.56249999990001,0.0
MO,Johnson,38.744148151435105,-93.80628258448895,38.68750000025,-93.81249999990001,1983.0
MO,Knox,40.12824817743694,-92.14809505035694,40.18750000025,-92.18749999990001,928.0
MO,Laclede,37.658329760640335,-92.59033602162312,37.68750000025,-92.56249999990001,960.0
MO,Lafayette,39.065628127233914,-93.78553312459995,39.06250000025,-93.81249999990001,3168.0
MO,Barry,36.70985346195419,-93.82907017053294,36.68750000025,-93.81249999990001,1943.0
MO,Lewis,40.09692759982635,-91.72217304423411,40.06250000025,-91.68749999990001,882.0
MO,Lincoln,39.05810079486158,-90.96016094932656,39.06250000025,-90.93749999990001,2561.0
MO,Linn,39.870237534918324,-93.10716946140144,39.81250000025,-93.06249999990001,277.0
MO,Livingston,39.782135168996405,-93.54833326672346,39.81250000025,-93.56249999990001,391.0
MO,McDonald,36.62869740049672,-94.34837122161065,36.68750000025,-94.31249999990001,2256.0
MO,Macon,39.8307896543167,-92.56460902783427,39.81250000025,-92.56249999990001,735.0
MO,Madison,37.47810938001871,-90.34502562749634,37.43750000025,-90.31249999990001,853.0
MO,Maries,38.16162950308482,-91.92488542374848,38.18750000025,-91.93749999990001,929.0
MO,Marion,39.80595542816738,-91.62236055952172,39.81250000025,-91.56249999990001,1183.0
MO,Mercer,40.422335851554855,-93.56854129085552,40.43750000025,-93.56249999990001,631.0
MO,Miller,38.21452265363525,-92.42841336900375,38.18750000025,-92.43749999990001,1935.0
MO,Mississippi,36.828086569774115,-89.29112901398021,36.81250000025,-89.31249999990001,834.0
MO,Moniteau,38.63272683965717,-92.58304892914904,38.68750000025,-92.56249999990001,1306.0
MO,Monroe,39.49550675138823,-92.00066934060465,39.43750000025,-92.06249999990001,935.0
MO,Montgomery,38.94152714122858,-91.47022816336091,38.93750000025,-91.43749999990001,970.0
MO,Morgan,38.42386094153455,-92.88605327973221,38.43750000025,-92.93749999990001,1447.0
MO,New Madrid,36.59420526801547,-89.65155928219644,36.56250000025,-89.68749999990001,1201.0
